band_type,pellet_type,trial_num,mass_gn,calc_mass_g,velocity_mps,draw_length_m,slack_length_m,draw_weight_kg,calc_draw_force_N,note,calc_momentum,calc_power_stroke_m,calc_PE,calc_KE,calc_efficiency
band_A,5.5 mm steel,1,10.3,0.667,47.9,0.8,0.268,1.08,10.591182,,0.0319493,0.532,2.817254412,0.765185735,0.27160689916420655
band_A,5.5 mm steel,2,10.3,0.667,47.9,0.8,0.268,1.08,10.591182,,0.0319493,0.532,2.817254412,0.765185735,0.27160689916420655
band_A,5.5 mm steel,3,10.3,0.667,47.7,0.8,0.268,1.08,10.591182,,0.03181590000000001,0.532,2.817254412,0.7588092150000002,0.2693435182026437
band_A,5.5 mm steel,4,10.3,0.667,47.7,0.8,0.268,1.08,10.591182,,0.03181590000000001,0.532,2.817254412,0.7588092150000002,0.2693435182026437
band_A,5.5 mm steel,5,10.5,0.68,47.7,0.8,0.268,1.08,10.591182,,0.032436000000000006,0.532,2.817254412,0.7735986000000002,0.2745930920206862
band_A,5.5 mm steel,6,10.3,0.667,47.7,0.8,0.268,1.08,10.591182,,0.03181590000000001,0.532,2.817254412,0.7588092150000002,0.2693435182026437
band_A,5.5 mm steel,7,10.5,0.68,47.7,0.8,0.268,1.08,10.591182,,0.032436000000000006,0.532,2.817254412,0.7735986000000002,0.2745930920206862
band_A,5.5 mm steel,8,10.5,0.68,47.6,0.8,0.268,1.08,10.591182,,0.032368,0.532,2.817254412,0.7703584000000001,0.2734429651502841
band_A,5.5 mm steel,9,10.5,0.68,47.6,0.8,0.268,1.08,10.591182,,0.032368,0.532,2.817254412,0.7703584000000001,0.2734429651502841
band_A,5.5 mm steel,10,10.5,0.68,47.7,0.8,0.268,1.08,10.591182,,0.032436000000000006,0.532,2.817254412,0.7735986000000002,0.2745930920206862
band_A,5.5 mm steel,11,10.3,0.667,47.7,0.8,0.268,1.08,10.591182,,0.03181590000000001,0.532,2.817254412,0.7588092150000002,0.2693435182026437
band_A,5.5 mm steel,12,10.3,0.667,47.7,0.8,0.268,1.08,10.591182,,0.03181590000000001,0.532,2.817254412,0.7588092150000002,0.2693435182026437
band_A,5.5 mm steel,13,10.3,0.667,47.7,0.8,0.268,1.08,10.591182,,0.03181590000000001,0.532,2.817254412,0.7588092150000002,0.2693435182026437
band_A,5.5 mm steel,14,10.2,0.661,47.7,0.8,0.268,1.08,10.591182,,0.0315297,0.532,2.817254412,0.7519833450000002,0.26692063797893173
band_A,5.5 mm steel,15,10.3,0.667,47.7,0.8,0.268,1.08,10.591182,,0.03181590000000001,0.532,2.817254412,0.7588092150000002,0.2693435182026437
band_A,5.5 mm steel,16,10.3,0.667,47.7,0.8,0.268,1.08,10.591182,,0.03181590000000001,0.532,2.817254412,0.7588092150000002,0.2693435182026437
band_A,5.5 mm steel,17,10.3,0.667,47.7,0.8,0.268,1.08,10.591182,,0.03181590000000001,0.532,2.817254412,0.7588092150000002,0.2693435182026437
band_A,5.5 mm steel,18,10.5,0.68,47.7,0.8,0.268,1.08,10.591182,,0.032436000000000006,0.532,2.817254412,0.7735986000000002,0.2745930920206862
band_A,5.5 mm steel,19,10.3,0.667,47.7,0.8,0.268,1.08,10.591182,,0.03181590000000001,0.532,2.817254412,0.7588092150000002,0.2693435182026437
