band_type,pellet_type,trial_num,mass_gn,calc_mass_g,velocity_mps,draw_length_m,slack_length_m,draw_weight_kg,calc_draw_force_N,note,calc_momentum,calc_power_stroke_m,calc_PE,calc_KE,calc_efficiency
band_A,8 mm steel,1,32.4,2.099,41.0,0.8,0.268,1.08,10.591182,,0.08605900000000001,0.532,2.817254412,1.7642095000000002,0.6262158974657771
band_A,8 mm steel,2,32.3,2.093,40.9,0.8,0.268,1.08,10.591182,,0.08560369999999999,0.532,2.817254412,1.7505956649999999,0.6213835916072743
band_A,8 mm steel,3,32.3,2.093,40.9,0.8,0.268,1.08,10.591182,,0.08560369999999999,0.532,2.817254412,1.7505956649999999,0.6213835916072743
band_A,8 mm steel,4,32.3,2.093,40.9,0.8,0.268,1.08,10.591182,,0.08560369999999999,0.532,2.817254412,1.7505956649999999,0.6213835916072743
band_A,8 mm steel,5,32.3,2.093,40.9,0.8,0.268,1.08,10.591182,,0.08560369999999999,0.532,2.817254412,1.7505956649999999,0.6213835916072743
band_A,8 mm steel,6,32.4,2.099,40.8,0.8,0.268,1.08,10.591182,,0.0856392,0.532,2.817254412,1.74703968,0.6201213751085254
band_A,8 mm steel,7,32.1,2.08,40.8,0.8,0.268,1.08,10.591182,,0.08486400000000001,0.532,2.817254412,1.7312256000000001,0.6145080801456564
band_A,8 mm steel,8,32.4,2.099,40.8,0.8,0.268,1.08,10.591182,,0.0856392,0.532,2.817254412,1.74703968,0.6201213751085254
band_A,8 mm steel,9,32.3,2.093,40.8,0.8,0.268,1.08,10.591182,,0.08539439999999998,0.532,2.817254412,1.7420457599999997,0.6183487556465666
band_A,8 mm steel,10,32.3,2.093,40.8,0.8,0.268,1.08,10.591182,,0.08539439999999998,0.532,2.817254412,1.7420457599999997,0.6183487556465666
band_A,8 mm steel,11,32.3,2.093,40.8,0.8,0.268,1.08,10.591182,,0.08539439999999998,0.532,2.817254412,1.7420457599999997,0.6183487556465666
band_A,8 mm steel,12,32.3,2.093,40.8,0.8,0.268,1.08,10.591182,,0.08539439999999998,0.532,2.817254412,1.7420457599999997,0.6183487556465666
band_A,8 mm steel,13,32.3,2.093,40.9,0.8,0.268,1.08,10.591182,,0.08560369999999999,0.532,2.817254412,1.7505956649999999,0.6213835916072743
band_A,8 mm steel,14,32.3,2.093,40.7,0.8,0.268,1.08,10.591182,,0.0851851,0.532,2.817254412,1.7335167850000002,0.6153213489048571
band_A,8 mm steel,15,32.3,2.093,40.7,0.8,0.268,1.08,10.591182,,0.0851851,0.532,2.817254412,1.7335167850000002,0.6153213489048571
band_A,8 mm steel,16,32.3,2.093,40.7,0.8,0.268,1.08,10.591182,,0.0851851,0.532,2.817254412,1.7335167850000002,0.6153213489048571
band_A,8 mm steel,17,32.3,2.093,40.8,0.8,0.268,1.08,10.591182,,0.08539439999999998,0.532,2.817254412,1.7420457599999997,0.6183487556465666
band_A,8 mm steel,18,32.3,2.093,40.7,0.8,0.268,1.08,10.591182,,0.0851851,0.532,2.817254412,1.7335167850000002,0.6153213489048571
band_A,8 mm steel,19,32.3,2.093,40.8,0.8,0.268,1.08,10.591182,,0.08539439999999998,0.532,2.817254412,1.7420457599999997,0.6183487556465666
band_A,8 mm steel,20,32.3,2.093,40.8,0.8,0.268,1.08,10.591182,,0.08539439999999998,0.532,2.817254412,1.7420457599999997,0.6183487556465666
band_B,8 mm steel,1,32.3,2.093,50.2,0.8,0.267,2.1,20.593965,,0.1050686,0.533,5.488291672500001,2.6372218600000004,0.48051780360257446
