band_type,pellet_type,trial_num,mass_gn,calc_mass_g,velocity_mps,draw_length_m,slack_length_m,draw_weight_kg,calc_draw_force_N,note,calc_momentum,calc_power_stroke_m,calc_PE,calc_KE,calc_efficiency
band_A,10 mm steel,1,63.0,4.082,33.0,0.8,0.268,1.08,10.591182,,0.134706,0.532,2.817254412,2.2226489999999997,0.7889415277983775
band_A,10 mm steel,2,63.1,4.089,32.9,0.8,0.268,1.08,10.591182,,0.1345281,0.532,2.817254412,2.212987245,0.7855120345446458
band_A,10 mm steel,3,63.1,4.089,32.8,0.8,0.268,1.08,10.591182,,0.13411920000000002,0.532,2.817254412,2.19955488,0.7807441424640494
band_A,10 mm steel,4,63.0,4.082,32.9,0.8,0.268,1.08,10.591182,,0.1342978,0.532,2.817254412,2.2091988099999997,0.7841673086356674
band_A,10 mm steel,5,63.0,4.082,32.9,0.8,0.268,1.08,10.591182,,0.1342978,0.532,2.817254412,2.2091988099999997,0.7841673086356674
band_A,10 mm steel,6,63.0,4.082,32.9,0.8,0.268,1.08,10.591182,,0.1342978,0.532,2.817254412,2.2091988099999997,0.7841673086356674
band_A,10 mm steel,7,63.1,4.089,32.9,0.8,0.268,1.08,10.591182,,0.1345281,0.532,2.817254412,2.212987245,0.7855120345446458
band_A,10 mm steel,8,63.1,4.089,32.9,0.8,0.268,1.08,10.591182,,0.1345281,0.532,2.817254412,2.212987245,0.7855120345446458
band_A,10 mm steel,9,63.1,4.089,32.8,0.8,0.268,1.08,10.591182,,0.13411920000000002,0.532,2.817254412,2.19955488,0.7807441424640494
band_A,10 mm steel,10,63.1,4.089,32.8,0.8,0.268,1.08,10.591182,,0.13411920000000002,0.532,2.817254412,2.19955488,0.7807441424640494
band_A,10 mm steel,11,63.0,4.082,32.8,0.8,0.268,1.08,10.591182,,0.13388959999999997,0.532,2.817254412,2.1957894399999995,0.7794075787572143
band_A,10 mm steel,12,63.0,4.082,32.9,0.8,0.268,1.08,10.591182,,0.1342978,0.532,2.817254412,2.2091988099999997,0.7841673086356674
band_A,10 mm steel,13,63.1,4.089,32.8,0.8,0.268,1.08,10.591182,,0.13411920000000002,0.532,2.817254412,2.19955488,0.7807441424640494
band_A,10 mm steel,14,63.1,4.089,32.8,0.8,0.268,1.08,10.591182,,0.13411920000000002,0.532,2.817254412,2.19955488,0.7807441424640494
band_A,10 mm steel,15,63.1,4.089,32.8,0.8,0.268,1.08,10.591182,,0.13411920000000002,0.532,2.817254412,2.19955488,0.7807441424640494
band_A,10 mm steel,16,63.1,4.089,32.8,0.8,0.268,1.08,10.591182,,0.13411920000000002,0.532,2.817254412,2.19955488,0.7807441424640494
band_A,10 mm steel,17,63.1,4.089,32.8,0.8,0.268,1.08,10.591182,,0.13411920000000002,0.532,2.817254412,2.19955488,0.7807441424640494
band_A,10 mm steel,18,63.1,4.089,32.8,0.8,0.268,1.08,10.591182,,0.13411920000000002,0.532,2.817254412,2.19955488,0.7807441424640494
band_A,10 mm steel,19,63.0,4.082,32.8,0.8,0.268,1.08,10.591182,,0.13388959999999997,0.532,2.817254412,2.1957894399999995,0.7794075787572143
band_A,10 mm steel,20,63.1,4.089,32.8,0.8,0.268,1.08,10.591182,,0.13411920000000002,0.532,2.817254412,2.19955488,0.7807441424640494
band_B,10 mm steel,1,62.8,4.069,43.9,0.8,0.267,2.1,20.593965,,0.17862909999999999,0.533,5.488291672500001,3.9209087449999993,0.7144133327764567
band_B,10 mm steel,2,63.0,4.082,43.8,0.8,0.267,2.1,20.593965,,0.17879159999999997,0.533,5.488291672500001,3.915536039999999,0.713434393368604
band_B,10 mm steel,3,63.0,4.082,43.8,0.8,0.267,2.1,20.593965,,0.17879159999999997,0.533,5.488291672500001,3.915536039999999,0.713434393368604
band_B,10 mm steel,4,63.0,4.082,43.9,0.8,0.267,2.1,20.593965,,0.1791998,0.533,5.488291672500001,3.933435609999999,0.7166958034882026
band_B,10 mm steel,5,63.0,4.082,43.8,0.8,0.267,2.1,20.593965,,0.17879159999999997,0.533,5.488291672500001,3.915536039999999,0.713434393368604
band_B,10 mm steel,6,63.0,4.082,43.9,0.8,0.267,2.1,20.593965,,0.1791998,0.533,5.488291672500001,3.933435609999999,0.7166958034882026
band_B,10 mm steel,7,63.1,4.089,43.9,0.8,0.267,2.1,20.593965,,0.17950710000000003,0.533,5.488291672500001,3.940180845,0.7179248261791428
band_B,10 mm steel,8,63.1,4.089,43.8,0.8,0.267,2.1,20.593965,,0.1790982,0.533,5.488291672500001,3.92225058,0.7146578232445425
band_B,10 mm steel,9,63.0,4.082,43.8,0.8,0.267,2.1,20.593965,,0.17879159999999997,0.533,5.488291672500001,3.915536039999999,0.713434393368604
band_B,10 mm steel,10,62.8,4.069,43.8,0.8,0.267,2.1,20.593965,,0.17822219999999997,0.533,5.488291672500001,3.9030661799999993,0.7111623093132899
band_B,10 mm steel,11,63.0,4.082,43.9,0.8,0.267,2.1,20.593965,,0.1791998,0.533,5.488291672500001,3.933435609999999,0.7166958034882026
band_B,10 mm steel,12,63.0,4.082,43.8,0.8,0.267,2.1,20.593965,,0.17879159999999997,0.533,5.488291672500001,3.915536039999999,0.713434393368604
band_B,10 mm steel,13,63.0,4.082,43.8,0.8,0.267,2.1,20.593965,,0.17879159999999997,0.533,5.488291672500001,3.915536039999999,0.713434393368604
band_B,10 mm steel,14,62.8,4.069,43.8,0.8,0.267,2.1,20.593965,,0.17822219999999997,0.533,5.488291672500001,3.9030661799999993,0.7111623093132899
band_B,10 mm steel,15,63.1,4.089,43.8,0.8,0.267,2.1,20.593965,,0.1790982,0.533,5.488291672500001,3.92225058,0.7146578232445425
band_B,10 mm steel,16,63.1,4.089,43.8,0.8,0.267,2.1,20.593965,,0.1790982,0.533,5.488291672500001,3.92225058,0.7146578232445425
band_B,10 mm steel,17,63.0,4.082,43.7,0.8,0.267,2.1,20.593965,,0.1783834,0.533,5.488291672500001,3.8976772900000003,0.7101804209003616
band_B,10 mm steel,18,63.1,4.089,43.8,0.8,0.267,2.1,20.593965,,0.1790982,0.533,5.488291672500001,3.92225058,0.7146578232445425
band_B,10 mm steel,19,63.0,4.082,43.8,0.8,0.267,2.1,20.593965,,0.17879159999999997,0.533,5.488291672500001,3.915536039999999,0.713434393368604
band_B,10 mm steel,20,63.1,4.089,43.8,0.8,0.267,2.1,20.593965,,0.1790982,0.533,5.488291672500001,3.92225058,0.7146578232445425
band_C,10 mm steel,1,63.3,4.102,46.9,0.8,0.268,2.41,23.6340265,,0.19238380000000002,0.532,6.2866510490000005,4.51140011,0.7176157981152168
band_C,10 mm steel,2,63.1,4.089,46.9,0.8,0.268,2.41,23.6340265,,0.19177410000000003,0.532,6.2866510490000005,4.497102645,0.7153415403444957
